1,2,3,4,5,6,,
4531,-3.4957271,-0.693001,-4.1886282,-2.8027263,NULL,,
4532,-3.4668944,-0.7031879,-4.1699824,-2.7637067,NULL,,
4533,-3.4236455,-0.7184684,-4.142014,-2.7051771,NULL,,
4534,-3.4082737,-0.7096702,-4.1178441,-2.6986034,NULL,,
4535,-3.2545137,-0.7284228,-3.9828365,-2.5260909,NULL,,
4536,-3.12672,-0.6953133,-3.8219333,-2.4314065,NULL,,
4537,-2.9114726,-0.6788732,-3.590246,-2.2325995,NULL,,
4538,-2.7308331,-0.628862,-3.3595951,-2.1019711,NULL,,
4539,-2.5386436,-0.6256191,-3.1641626,-1.9130244,NULL,,
4540,-2.3637788,-0.5522236,-2.9159024,-1.8115553,NULL,,
4541,-2.155262,-0.5262909,-2.681453,-1.6289712,NULL,,
4542,-1.9602062,-0.4813731,-2.4414792,-1.4788331,NULL,,
4543,-1.7920721,-0.398485,-2.1904571,-1.393587,NULL,,
4544,-1.5595421,-0.3454635,-1.9049056,-1.2140785,NULL,,
4545,-1.3337426,-0.2829494,-1.6165919,-1.0507932,NULL,,
4546,-1.0848855,-0.207238,-1.2920234,-0.8776474,NULL,,
4547,-0.8879186,-0.134537,-1.0223556,-0.7533816,NULL,,
4548,-0.6256006,-0.0778107,-0.7033113,-0.5477898,NULL,,
4549,-0.4411391,0.0277671,-0.413272,-0.4689062,NULL,,
4550,-0.1730461,0.0611091,-0.111837,-0.2341552,NULL,,
4551,0.0085489,0.1250121,0.133661,-0.1164631,NULL,,
4552,0.190144,0.188915,0.379159,0.001229,NULL,,
4553,0.3361759,0.2724974,0.6087734,0.0636785,NULL,,
4554,0.5023992,0.3276022,0.8301014,0.174797,NULL,,
4555,0.6580702,0.336633,0.9948032,0.3214372,NULL,,
4556,0.7781781,0.3653433,1.1436214,0.4128348,NULL,,
4557,0.8617675,0.3998415,1.261709,0.461926,NULL,,
4558,0.9444014,0.4204481,1.3649495,0.5239533,NULL,,
4559,1.048182,0.4264686,1.4747506,0.6217135,NULL,,
4560,1.16829,0.4551789,1.6235689,0.713111,NULL,,
4561,1.2883979,0.4838892,1.7723871,0.8045086,NULL,,
4562,1.3652568,0.52788,1.8932368,0.8373768,NULL,,
4563,1.4651734,0.585068,2.0503414,0.8801054,NULL,,
4564,1.5795064,0.6371625,2.216769,0.9423438,NULL,,
4565,1.6996143,0.6658729,2.365587,1.0337414,NULL,,
4566,1.8504658,0.7121795,2.5627451,1.1382862,NULL,,
4567,1.9109974,0.7334805,2.6445777,1.1775169,NULL,,
4568,2.0657129,0.7286196,2.7944324,1.3370934,NULL,,
4569,2.0993228,0.7878908,2.8873136,1.3114321,NULL,,
4570,2.1963732,0.8034039,2.999877,1.3929693,NULL,,
4571,2.2607267,0.8802714,3.141098,1.3804553,NULL,,
4572,2.3452716,0.9286613,3.2740328,1.4166102,NULL,,
4573,2.5230446,0.9369977,3.4601424,1.5860471,NULL,,
4574,2.6883125,0.9782108,3.6666234,1.7101017,NULL,,
4575,2.9112456,0.99905,3.9103956,1.9121957,NULL,,
4576,3.0534558,1.0270659,4.0806217,2.0263898,NULL,,
4577,3.1754746,1.0835595,4.2591338,2.0919151,NULL,,
4578,3.3484282,1.1291717,4.4776998,2.2192566,NULL,,
4579,3.4906385,1.1571876,4.6479259,2.3334508,NULL,,
4580,3.6059268,1.2231737,4.8292007,2.3827531,NULL,,
4581,3.7048879,1.2664701,4.971458,2.4384179,NULL,,
4582,3.7212152,1.2891599,5.0104752,2.4320552,NULL,,
4583,3.7894328,1.31486,5.1043925,2.4745729,NULL,,
4584,3.85092,1.3500526,5.2010727,2.5008674,NULL,,
4585,3.9768028,1.3553786,5.3322816,2.6214242,NULL,,
4586,4.0690336,1.4081676,5.4773011,2.6608658,NULL,,
4587,4.1805,1.4185872,5.5991874,2.7619128,NULL,,
4588,4.2419872,1.4537798,5.6958671,2.7882073,NULL,,
4589,4.3034744,1.4889724,5.7925467,2.814502,NULL,,
4590,4.3553648,1.4919827,5.8474474,2.8633819,NULL,,
4591,4.416852,1.5271753,5.9441271,2.8896766,NULL,,
4592,4.4783387,1.5623679,6.0408068,2.915971,NULL,,
4593,4.5090823,1.5799643,6.0891466,2.9291182,NULL,,
4594,4.5974913,1.5771866,6.174778,3.0203047,NULL,,
4595,4.6282349,1.5947829,6.2231178,3.033452,NULL,,
4596,4.7166438,1.5920053,6.3087492,3.1246386,NULL,,
4597,4.7925472,1.6221044,6.4147515,3.1704428,NULL,,
4598,4.8232908,1.6397008,6.4630914,3.1835902,NULL,,
4599,4.9184303,1.6274306,6.5459609,3.2909997,NULL,,
4600,4.9491739,1.6450268,6.5943007,3.304147,NULL,,
4601,4.9491739,1.6450268,6.5943007,3.304147,NULL,,
4602,4.9529958,1.7005934,6.6536889,3.2524023,NULL,,
4603,4.9981556,1.7130963,6.7113519,3.2850592,NULL,,
4604,4.9981556,1.7130963,6.7113519,3.2850592,NULL,,
4605,5.1105776,1.7374074,6.8480849,3.3731701,NULL,,
4606,5.2441463,1.7471327,6.9913788,3.4970136,NULL,,
4607,5.293128,1.815202,7.1084299,3.477926,NULL,,
4608,5.4843621,1.8045533,7.2890153,3.6798089,NULL,,
4609,5.5910091,1.8522487,7.4433579,3.7387605,NULL,,
4610,5.6332603,1.9298106,7.5631709,3.7034497,NULL,,
4611,5.766829,1.9395359,7.7064652,3.8272934,NULL,,
4612,5.8427329,1.969635,7.8124676,3.8730977,NULL,,
4613,5.9119058,2.0092266,7.9212322,3.902679,NULL,,
4614,5.9695711,1.9888527,7.9585238,3.9807184,NULL,,
4615,6.0118222,2.0664146,8.0783367,3.9454076,NULL,,
4616,6.056982,2.0789175,8.1359997,3.9780648,NULL,,
4617,6.0877256,2.0965137,8.1843395,3.9912119,NULL,,
4618,6.1905508,2.0886426,8.279294,4.1019082,NULL,,
4619,6.1905508,2.0886426,8.279294,4.1019082,NULL,,
4620,6.2597241,2.1282344,8.3880587,4.1314898,NULL,,
4621,6.3318057,2.102767,8.4346724,4.2290387,NULL,,
4622,6.3625493,2.1203632,8.4830122,4.2421861,NULL,,
4623,6.3740568,2.1803288,8.5544863,4.193728,NULL,,
4624,6.4192171,2.1928318,8.6121483,4.2263851,NULL,,
4625,6.476882,2.1724577,8.6494398,4.3044243,NULL,,
4626,6.4432302,2.2199206,8.6632509,4.2233095,NULL,,
4627,6.48839,2.2324233,8.7209129,4.2559667,NULL,,
4628,6.4614682,2.2703936,8.7319622,4.1910744,NULL,,
4629,6.5335498,2.2449262,8.7785759,4.2886238,NULL,,
4630,6.5575628,2.2720151,8.8296785,4.2855477,NULL,,
4631,6.5575628,2.2720151,8.8296785,4.2855477,NULL,,
4632,6.6027226,2.284518,8.8873405,4.3182049,NULL,,
4633,6.6478829,2.2970207,8.9450035,4.350862,NULL,,
4634,6.7055483,2.2766469,8.982295,4.4289012,NULL,,
4635,6.7324696,2.2386765,8.9712467,4.493793,NULL,,
4636,6.7439775,2.2986422,9.0427198,4.4453354,NULL,,
4637,6.8468027,2.290771,9.1376734,4.5560317,NULL,,
4638,6.885232,2.3127666,9.1980982,4.5724659,NULL,,
4639,6.9688215,2.3472648,9.316186,4.6215568,NULL,,
4640,7.0831547,2.3993592,9.4826136,4.6837955,NULL,,
4641,7.1936655,2.3958871,9.589653,4.7977786,NULL,,
4642,7.2887626,2.490351,9.7792139,4.7984118,NULL,,
4643,7.3195062,2.5079472,9.8275537,4.8115587,NULL,,
4644,7.4300175,2.5044754,9.9345922,4.9255419,NULL,,
4645,7.5472589,2.4915106,10.0388699,5.0557485,NULL,,
4646,7.6241179,2.5355015,10.1597195,5.0886164,NULL,,
4647,7.6241179,2.5355015,10.1597195,5.0886164,NULL,,
4648,7.6692777,2.5480042,10.2173815,5.1212735,NULL,,
4649,7.7077069,2.5699997,10.2778072,5.1377077,NULL,,
4650,7.6740551,2.6174624,10.2916174,5.0565925,NULL,,
4651,7.7576442,2.6519606,10.4097052,5.1056838,NULL,,
4652,7.7576442,2.6519606,10.4097052,5.1056838,NULL,,
4653,7.7239923,2.6994236,10.4235153,5.0245686,NULL,,
4654,7.7691522,2.7119262,10.4811783,5.0572257,NULL,,
4655,7.8412337,2.6864588,10.5277929,5.1547747,NULL,,
4656,7.8460112,2.7559171,10.6020279,5.0900941,NULL,,
4657,7.9325089,2.7253561,10.6579647,5.2071528,NULL,,
4658,8.004591,2.6998887,10.7045794,5.3047018,NULL,,
4659,8.0881796,2.7343869,10.8226671,5.3537931,NULL,,
4660,8.0208759,2.8293126,10.8502884,5.1915631,NULL,,
4661,8.0929575,2.8038452,10.8969021,5.2891121,NULL,,
4662,8.0208759,2.8293126,10.8502884,5.1915631,NULL,,
4663,7.9872236,2.8767755,10.8640985,5.1104479,NULL,,
4664,7.9872236,2.8767755,10.8640985,5.1104479,NULL,,
4665,7.9872236,2.8767755,10.8640985,5.1104479,NULL,,
4666,7.9603019,2.9147456,10.8751478,5.0455561,NULL,,
4667,8.032383,2.8892782,10.9217615,5.143105,NULL,,
4668,8.032383,2.8892782,10.9217615,5.143105,NULL,,
4669,8.032383,2.8892782,10.9217615,5.143105,NULL,,
4670,8.0708132,2.9112735,10.9821863,5.1595392,NULL,,
4671,8.1957407,2.9027081,11.0985479,5.2930322,NULL,,
4672,8.2725992,2.9466989,11.2193975,5.3259006,NULL,,
4673,8.3753824,3.0455618,11.4210443,5.3298206,NULL,,
4674,8.447464,3.0200944,11.467658,5.4273696,NULL,,
4675,8.5387392,3.0589917,11.5978308,5.4797473,NULL,,
4676,8.6636667,3.050426,11.7141924,5.6132402,NULL,,
4677,8.7741776,3.0469539,11.8212318,5.7272234,NULL,,
4678,8.7741776,3.0469539,11.8212318,5.7272234,NULL,,
4679,8.8270235,3.0638559,11.8909798,5.7631674,NULL,,
4680,8.951951,3.0552905,12.0073414,5.8966603,NULL,,
4681,8.956728,3.1247487,12.0815763,5.8319793,NULL,,
4682,9.0095739,3.1416504,12.1513243,5.8679233,NULL,,
4683,9.0095739,3.1416504,12.1513243,5.8679233,NULL,,
4684,9.0816555,3.116183,12.1979389,5.9654722,NULL,,
4685,9.0816555,3.116183,12.1979389,5.9654722,NULL,,
4686,9.0816555,3.116183,12.1979389,5.9654722,NULL,,
4687,9.1681538,3.0856221,12.2538757,6.0825315,NULL,,
4688,9.206583,3.1076176,12.3143005,6.0989652,NULL,,
4689,9.206583,3.1076176,12.3143005,6.0989652,NULL,,
4690,9.206583,3.1076176,12.3143005,6.0989652,NULL,,
4691,9.1345015,3.133085,12.2676859,6.0014162,NULL,,
4692,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4693,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4694,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4695,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4696,9.1008492,3.1805477,12.281497,5.9203014,NULL,,
4697,9.1008492,3.1805477,12.281497,5.9203014,NULL,,
4698,9.0480032,3.163646,12.2117491,5.8843575,NULL,,
4699,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4700,9.0143509,3.2111087,12.2255602,5.8032427,F1 ,Look down,7/28/2022 19:10
4701,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4702,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4703,9.0143509,3.2111087,12.2255602,5.8032427,NULL,,
4704,8.9806986,3.2585716,12.2393703,5.7221274,NULL,,
4705,9.0268145,3.284966,12.3118801,5.7418485,NULL,,
4706,8.9403162,3.315527,12.2559433,5.6247897,NULL,,
4707,8.9403162,3.315527,12.2559433,5.6247897,NULL,,
4708,8.9806986,3.2585716,12.2393703,5.7221274,NULL,,
4709,8.9806986,3.2585716,12.2393703,5.7221274,NULL,,
4710,8.9806986,3.2585716,12.2393703,5.7221274,NULL,,
4711,8.9806986,3.2585716,12.2393703,5.7221274,NULL,,
4712,8.9806986,3.2585716,12.2393703,5.7221274,NULL,,
4713,9.0671968,3.2280107,12.2953072,5.8391862,NULL,,
4714,9.1853943,3.2289376,12.4144316,5.9564562,NULL,,
4715,9.2766695,3.2678349,12.5446043,6.0088344,NULL,,
4716,9.3295155,3.2847369,12.6143522,6.0447783,NULL,,
4717,9.4736357,3.3405361,12.8142719,6.1331,NULL,,
4718,9.5918331,3.3414631,12.9333963,6.25037,NULL,,
4719,9.6446791,3.3583651,13.0031433,6.286314,NULL,,
4720,9.6110268,3.4058278,13.0169544,6.2051988,NULL,,
4721,9.649456,3.4278231,13.0773792,6.221633,NULL,,
4722,9.6619196,3.5016804,13.1637001,6.1602387,NULL,,
4723,9.6619196,3.5016804,13.1637001,6.1602387,NULL,,
4724,9.7147655,3.5185823,13.2334471,6.1961827,NULL,,
4725,9.7608805,3.5449767,13.3059568,6.2159038,NULL,,
4726,9.7608805,3.5449767,13.3059568,6.2159038,NULL,,
4727,9.7484169,3.4711194,13.2196369,6.277298,NULL,,
4728,9.8349152,3.4405587,13.2755737,6.3943567,NULL,,
4729,9.8349152,3.4405587,13.2755737,6.3943567,NULL,,
4730,9.7820692,3.4236567,13.2058258,6.3584127,NULL,,
4731,9.7820692,3.4236567,13.2058258,6.3584127,NULL,,
4732,9.6955719,3.4542177,13.149889,6.241354,NULL,,
4733,9.649456,3.4278231,13.0773792,6.221633,NULL,,
4734,9.7359543,3.3972623,13.133316,6.3386917,NULL,,
4735,9.649456,3.4278231,13.0773792,6.221633,NULL,,
4736,9.649456,3.4278231,13.0773792,6.221633,NULL,,
4737,9.6110268,3.4058278,13.0169544,6.2051988,NULL,,
4738,9.4716825,3.4194868,12.8912697,6.052196,NULL,,
4739,9.4716825,3.4194868,12.8912697,6.052196,NULL,,
4740,9.4736357,3.3405361,12.8142719,6.1331,NULL,,
4741,9.4736357,3.3405361,12.8142719,6.1331,NULL,,
4742,9.4207907,3.3236341,12.744524,6.097156,NULL,,
4743,9.3871384,3.3710968,12.7583351,6.0160413,NULL,,
4744,9.4207907,3.3236341,12.744524,6.097156,NULL,,
4745,9.4332533,3.3974915,12.8308449,6.0357618,NULL,,
4746,9.346755,3.4280524,12.7749081,5.9187031,NULL,,
4747,9.346755,3.4280524,12.7749081,5.9187031,NULL,,
4748,9.3131037,3.4755151,12.7887182,5.8375883,NULL,,
4749,9.399601,3.4449542,12.844655,5.9546471,NULL,,
4750,9.3131037,3.4755151,12.7887182,5.8375883,NULL,,
4751,9.2794514,3.5229781,12.8025293,5.7564731,NULL,,
4752,9.3659487,3.4924171,12.8584661,5.8735323,NULL,,
4753,9.3131037,3.4755151,12.7887182,5.8375883,NULL,,
4754,9.3131037,3.4755151,12.7887182,5.8375883,NULL,,
4755,9.2794514,3.5229781,12.8025293,5.7564731,NULL,,
4756,9.3639956,3.5713677,12.9354639,5.7926283,NULL,,
4757,9.4504938,3.540807,12.9914007,5.909687,NULL,,
4758,9.5878849,3.6060987,13.1940832,5.9817858,NULL,,
4759,9.6743822,3.5755377,13.25002,6.098845,NULL,,
4760,9.8137264,3.5618787,13.3757048,6.2518477,NULL,,
4761,9.8982706,3.6102686,13.5086393,6.2880025,NULL,,
4762,10.0039625,3.6440723,13.6481352,6.3598905,NULL,,
4763,10.0500784,3.6704669,13.720645,6.379611,NULL,,
4764,10.1365757,3.6399059,13.7765818,6.4966702,NULL,,
4765,10.1029234,3.6873686,13.7903929,6.415555,NULL,,
4766,10.1894217,3.6568079,13.8463297,6.5326138,NULL,,
4767,10.1894217,3.6568079,13.8463297,6.5326138,NULL,,
4768,10.1365757,3.6399059,13.7765818,6.4966702,NULL,,
4769,10.1365757,3.6399059,13.7765818,6.4966702,NULL,,
4770,10.0164261,3.7179296,13.7344551,6.2984962,NULL,,
4771,10.0164261,3.7179296,13.7344551,6.2984962,NULL,,
4772,10.0164261,3.7179296,13.7344551,6.2984962,NULL,,
4773,10.0500784,3.6704669,13.720645,6.379611,NULL,,
4774,10.1029234,3.6873686,13.7903929,6.415555,NULL,,
4775,10.0164261,3.7179296,13.7344551,6.2984962,NULL,,
4776,9.9635801,3.7010276,13.6647081,6.2625523,NULL,,
4777,10.0039625,3.6440723,13.6481352,6.3598905,NULL,,
4778,10.0039625,3.6440723,13.6481352,6.3598905,NULL,,
4779,10.0039625,3.6440723,13.6481352,6.3598905,NULL,,
4780,10.0039625,3.6440723,13.6481352,6.3598905,NULL,,
4781,10.0039625,3.6440723,13.6481352,6.3598905,NULL,,
4782,10.0039625,3.6440723,13.6481352,6.3598905,NULL,,
4783,9.9174643,3.6746333,13.5921984,6.2428312,NULL,,
4784,9.9174643,3.6746333,13.5921984,6.2428312,NULL,,
4785,9.9174643,3.6746333,13.5921984,6.2428312,NULL,,
4786,9.9174643,3.6746333,13.5921984,6.2428312,NULL,,
4787,9.8770819,3.7315886,13.6087704,6.1454935,NULL,,
4788,9.7905846,3.7621496,13.5528336,6.0284348,NULL,,
4789,9.7905846,3.7621496,13.5528336,6.0284348,NULL,,
4790,9.9174643,3.6746333,13.5921984,6.2428312,NULL,,
4791,9.9174643,3.6746333,13.5921984,6.2428312,NULL,,
4792,9.9174643,3.6746333,13.5921984,6.2428312,NULL,,
4793,9.8309669,3.7051942,13.5362606,6.1257725,NULL,,
4794,9.8309669,3.7051942,13.5362606,6.1257725,NULL,,
4795,9.8309669,3.7051942,13.5362606,6.1257725,NULL,,
4796,9.8770819,3.7315886,13.6087704,6.1454935,NULL,,
4797,10.0288887,3.7917869,13.820776,6.237102,NULL,,
4798,10.1615019,3.7876205,13.9492226,6.3738818,NULL,,
4799,10.2604637,3.8309169,14.0914803,6.4295468,NULL,,
4800,10.399807,3.8172579,14.217165,6.5825496,NULL,,
4801,10.5448837,3.8869486,14.4319324,6.6579351,NULL,,
4802,10.5909986,3.9133432,14.5044422,6.6776562,NULL,,
4803,10.7043762,3.951546,14.656023,6.7528305,NULL,,
4804,10.9379044,3.911725,14.8497295,7.0261793,NULL,,
4805,10.9042521,3.959188,14.8635397,6.9450641,NULL,,
4806,11.0493288,4.0288787,15.0783072,7.0204496,NULL,,
4807,11.1963577,4.019619,15.2160769,7.1767392,NULL,,
4808,11.2972727,3.9839644,15.2813368,7.3133082,NULL,,
4809,11.3895035,4.0367532,15.4263563,7.3527498,NULL,,
4810,11.3030052,4.0673141,15.3704195,7.2356911,NULL,,
4811,11.2568903,4.0409198,15.2979097,7.21597,NULL,,
4812,11.1963577,4.019619,15.2160769,7.1767392,NULL,,
4813,11.0493288,4.0288787,15.0783072,7.0204496,NULL,,
4814,10.9964828,4.0119767,15.0085592,6.9845057,NULL,,
4815,10.9042521,3.959188,14.8635397,6.9450641,NULL,,
4816,10.7447596,3.8945906,14.6394501,6.8501687,NULL,,
4817,10.5448837,3.8869486,14.4319324,6.6579351,NULL,,
4818,10.4459229,3.8436522,14.2896748,6.6022701,NULL,,
4819,10.2480001,3.7570596,14.0051603,6.4909406,NULL,,
4820,10.0904608,3.6135113,13.704072,6.4769492,NULL,,
4821,9.8137264,3.5618787,13.3757048,6.2518477,NULL,,
4822,9.5754213,3.5322413,13.1077623,6.04318,NULL,,
4823,9.3006401,3.4016578,12.7023983,5.898982,NULL,,
4824,8.9066639,3.3629897,12.2697544,5.5436745,NULL,,
4825,8.5674877,3.2622728,11.8298597,5.3052144,NULL,,
4826,8.149498,3.1965158,11.3461142,4.9529824,NULL,,
4827,7.7872634,3.0826015,10.8699656,4.7046618,NULL,,
4828,7.3529472,2.9941547,10.3472023,4.3587928,NULL,,
4829,7.001307,2.8195806,9.8209877,4.1817265,NULL,,
4830,6.5131898,2.7003403,9.2136297,3.8128495,NULL,,
4831,6.0394883,2.5760064,8.6155949,3.4634821,NULL,,
4832,5.6224971,2.417407,8.0400038,3.20509,NULL,,
4833,5.1785841,2.2967777,7.475462,2.8818061,NULL,,
4834,4.6232042,2.165729,6.7890334,2.4574754,NULL,,
4835,4.2504172,2.0057409,6.2562585,2.2446766,NULL,,
4836,3.8679914,1.9203043,5.7883959,1.9476871,NULL,,
4837,3.5105765,1.7691143,5.2797904,1.7414621,NULL,,
4838,3.2453921,1.6707131,4.9162049,1.5746789,NULL,,
4839,2.9946239,1.5672184,4.5619426,1.4274054,NULL,,
4840,2.8111179,1.4755323,4.2867503,1.3355857,NULL,,
4841,2.7102458,1.4044526,4.1147985,1.3057933,NULL,,
4842,2.625701,1.3560628,3.9818637,1.2696383,NULL,,
4843,2.5142345,1.3456432,3.8599777,1.1685913,NULL,,
4844,2.4296896,1.2972533,3.7270429,1.1324363,NULL,,
4845,2.2874794,1.2692374,3.5568168,1.0182421,NULL,,
4846,2.1568193,1.1944531,3.3513725,0.9623662,NULL,,
4847,2.0722744,1.1460632,3.2184377,0.9262113,NULL,,
4848,1.9416144,1.0712789,3.0129933,0.8703354,NULL,,
4849,1.7600193,1.007376,2.7674954,0.7526433,NULL,,
4850,1.6524168,0.9457889,2.5983057,0.7066278,NULL,,
4851,1.4948349,0.9089748,2.4039097,0.58586,NULL,,
4852,1.3209257,0.849471,2.1704967,0.4714547,NULL,,
4853,1.1864015,0.8258542,2.0123556,0.3605473,NULL,,
4854,1.0067173,0.7897345,1.7965518,0.2169828,NULL,,
4855,0.8491355,0.7529204,1.6021559,0.096215,NULL,,
4856,0.7261611,0.6825352,1.4087964,0.0436259,NULL,,
4857,0.5829955,0.6406277,1.2237233,-0.0576321,NULL,,
4858,0.4196387,0.6271979,1.0469365,-0.2075592,NULL,,
4859,0.2534154,0.5720931,0.8256085,-0.3186777,NULL,,
4860,0.0814172,0.5403725,0.6218897,-0.4589553,NULL,,
4861,-0.0684789,0.5079575,0.4395787,-0.5764363,NULL,,
4862,-0.1972281,0.4609565,0.2638284,-0.6581846,NULL,,
4863,-0.3125165,0.3949703,0.0825538,-0.7074868,NULL,,
4864,-0.4845147,0.3632497,-0.121165,-0.8477645,NULL,,
4865,-0.6199945,0.3257413,-0.2941532,-0.9457357,NULL,,
4866,-0.7554742,0.2882328,-0.4671413,-1.0437069,NULL,,
4867,-0.9197865,0.2609113,-0.6587752,-1.1806978,NULL,,
4868,-1.0552661,0.2234029,-0.8317633,-1.278669,NULL,,
4869,-1.2397698,0.2245591,-1.0151107,-1.4643289,NULL,,
4870,-1.4040822,0.1972376,-1.2067446,-1.6013197,NULL,,
4871,-1.5482032,0.1414384,-1.4066648,-1.6896416,NULL,,
4872,-1.6990547,0.0951318,-1.6038229,-1.7941865,NULL,,
4873,-1.8489507,0.0627168,-1.7861339,-1.9116675,NULL,,
4874,-1.9796109,-0.0120675,-1.9915785,-1.9675434,NULL,,
4875,-2.1592951,-0.0481872,-2.2073822,-2.1111078,NULL,,
4876,-2.3178325,-0.0988929,-2.4166253,-2.2189395,NULL,,
4877,-2.4542675,-0.150293,-2.6044605,-2.3039746,NULL,,
4878,-2.6291323,-0.2236885,-2.8527207,-2.4054437,NULL,,
4879,-2.7944,-0.2649016,-3.0592017,-2.5294983,NULL,,
4880,-2.9279687,-0.2746268,-3.2024956,-2.653342,NULL,,
4881,-2.9279687,-0.2746268,-3.2024956,-2.653342,NULL,,
4882,-3.070179,-0.3026427,-3.3727217,-2.7675362,NULL,,
4883,-3.1518574,-0.3093576,-3.4611149,-2.8424997,NULL,,
4884,-3.1518574,-0.3093576,-3.4611149,-2.8424997,NULL,,
4885,-3.0615375,-0.284352,-3.3457894,-2.7771854,NULL,,
4886,-2.8760784,-0.2716165,-3.1475949,-2.6044619,NULL,,
4887,-2.7108107,-0.2304034,-2.9411139,-2.4804072,NULL,,
4888,-2.5253515,-0.217668,-2.7429194,-2.3076835,NULL,,
4889,-2.3687251,-0.1947456,-2.5633707,-2.1739795,NULL,,
4890,-2.2870467,-0.1880306,-2.4749773,-2.099016,NULL,,
4891,-2.2668552,-0.2165083,-2.4832637,-2.0503471,NULL,,
4892,-2.2668552,-0.2165083,-2.4832637,-2.0503471,NULL,,
4893,-2.3254762,-0.210026,-2.5354021,-2.1154501,NULL,,
4894,-2.3802328,-0.2547112,-2.6348441,-2.1255217,NULL,,
4895,-2.4388535,-0.2482289,-2.6869824,-2.1906247,NULL,,
4896,-2.5138016,-0.2644364,-2.7781379,-2.2493651,NULL,,
4897,-2.5752888,-0.299629,-2.8748176,-2.2756598,NULL,,
4898,-2.670428,-0.2873588,-2.9576869,-2.3830693,NULL,,
4899,-2.7607479,-0.3123645,-3.0730124,-2.4483833,NULL,,
4900,-2.8558872,-0.3000942,-3.1558814,-2.5557928,NULL,,
4901,-2.9894559,-0.3098194,-3.2991753,-2.6796365,NULL,,
4902,-2.9980972,-0.3281102,-3.3261075,-2.6699872,NULL,,
4903,-3.0797756,-0.3348251,-3.4145007,-2.7449505,NULL,,
4904,-3.1268466,-0.3751112,-3.5018578,-2.7517352,NULL,,
4905,-3.2017946,-0.3913187,-3.5930133,-2.8104758,NULL,,
4906,-3.283473,-0.3980336,-3.6814065,-2.8854394,NULL,,
4907,-3.3507352,-0.409842,-3.7604771,-2.9408932,NULL,,
4908,-3.3824341,-0.44133,-3.8236639,-2.9411042,NULL,,
4909,-3.4496963,-0.4531384,-3.9027345,-2.996558,NULL,,
4910,-3.5602074,-0.4496663,-4.0097737,-3.1105411,NULL,,
4911,-3.7994676,-0.4931953,-4.292563,-3.3062723,NULL,,
4912,-3.8599994,-0.5144963,-4.3743958,-3.3455031,NULL,,
4913,-3.9656909,-0.5483001,-4.5138912,-3.4173908,NULL,,
4914,-4.0848432,-0.5631188,-4.647862,-3.5217247,NULL,,
4915,-4.2107263,-0.5684448,-4.7790713,-3.6422815,NULL,,
4916,-4.2866297,-0.598544,-4.8850737,-3.6880858,NULL,,
4917,-4.3923211,-0.6323478,-5.024569,-3.7599735,NULL,,
4918,-4.468225,-0.6624469,-5.1305718,-3.8057778,NULL,,
4919,-4.5643196,-0.6640683,-5.2282877,-3.9002512,NULL,,
4920,-4.6546392,-0.689074,-5.3436131,-3.9655654,NULL,,
4921,-4.7661061,-0.6994936,-5.4654994,-4.0666122,NULL,,
4922,-4.8333678,-0.711302,-5.54457,-4.122066,NULL,,
4923,-4.8199072,-0.7302871,-5.5500941,-4.0896201,NULL,,
4924,-4.7661061,-0.6994936,-5.4654994,-4.0666122,NULL,,
4925,-4.6229405,-0.657586,-5.2804265,-3.9653542,NULL,,
4926,-4.421154,-0.6221608,-5.0432148,-3.7989931,NULL,,
4927,-4.2280087,-0.6050263,-4.8329353,-3.6229827,NULL,,
4928,-4.0127616,-0.5885862,-4.6012478,-3.4241755,NULL,,
4929,-3.8984289,-0.5364917,-4.4348207,-3.361937,NULL,,
4930,-3.7792764,-0.521673,-4.3008494,-3.2576034,NULL,,
4931,-3.7408469,-0.4996776,-4.2404246,-3.2411692,NULL,,
4932,-3.7177892,-0.4864804,-4.2041698,-3.2313089,NULL,,
4933,-3.7610383,-0.4711999,-4.2321382,-3.2898383,NULL,,
4934,-3.7562187,-0.5084758,-4.2645946,-3.2477429,NULL,,
4935,-3.7879176,-0.5399637,-4.3277817,-3.2479539,NULL,,
4936,-3.8465385,-0.5334814,-4.37992,-3.3130572,NULL,,
4937,-3.884968,-0.5554768,-4.4403448,-3.3294911,NULL,,
4938,-3.9454997,-0.5767778,-4.5221772,-3.368722,NULL,,
4939,-4.0127616,-0.5885862,-4.6012478,-3.4241755,NULL,,
4940,-4.0511913,-0.6105816,-4.6616726,-3.4406097,NULL,,
4941,-4.0896206,-0.6325769,-4.7220979,-3.4570436,NULL,,
4942,-4.1270947,-0.6406807,-4.7676754,-3.486414,NULL,,
4943,-4.1943569,-0.6524891,-4.846746,-3.5418677,NULL,,
4944,-4.2327862,-0.6744845,-4.9071708,-3.5583017,NULL,,
4945,-4.3048677,-0.6490171,-4.9537849,-3.6558509,NULL,,
4946,-4.3923211,-0.6323478,-5.024569,-3.7599735,NULL,,
